This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Mon Nov 07 2016 20:05:15 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"CoachEnglish43","@Matmenpodcast if the crowd cheers Roman, quite a bit","Tue Nov 08 01:07:21 +0000 2016","Murphy, North Carolina","null","North Carolina, USA"
"BriannaNikkita","Both https://t.co/sfeggqwn9c","Tue Nov 08 01:07:22 +0000 2016","somewhere eating ","null","North Carolina, USA"
"EastPointGA","temperature down 69°F -&gt; 59°F
humidity up 40% -&gt; 45%","Tue Nov 08 01:07:23 +0000 2016","East Point, GA","[object Object]","East Point, GA"
"ilovecrob","@lovelykeyab lol my boy!","Tue Nov 08 01:07:25 +0000 2016","IN - CHI - ATL","null","Atlanta, GA"
"mallardtheduck","choosing decent presidential candidates https://t.co/3TX5MGkbVc","Tue Nov 08 01:07:26 +0000 2016","Durham, NC","null","North Carolina, USA"
"scottdmao45","@MrGeorgeWallace of course all are not. But current policies are not helping many other working class folks. All can't be as lucky as you","Tue Nov 08 01:07:27 +0000 2016","Atlanta, GA","null","Georgia, USA"
"SoVintage","I'm so obsessed with the acid rain video by lorn","Tue Nov 08 01:07:27 +0000 2016","2 6  shawty","null","North Carolina, USA"
"FHB_ERA","Surrounded by success","Tue Nov 08 01:07:27 +0000 2016","Statesboro / Atlanta ","null","Atlanta, GA"
"latif_wahida","@TasteofClveland where are you","Tue Nov 08 01:07:28 +0000 2016","null","null","Georgia, USA"
"scorpiokrislyn","Please let Hillary win Florida tomorrow night. #fingerscrossed #Election2016","Tue Nov 08 01:07:30 +0000 2016","somewhere in North Carolina ","null","North Carolina, USA"
"KendylFae","not sure if math or the presidential election is what's going to put me in my grave... 🤔🤔🤔","Tue Nov 08 01:07:31 +0000 2016","null","null","Georgia, USA"
"BizerkJerk","Nikki's titties.","Tue Nov 08 01:07:31 +0000 2016","ATL","null","Georgia, USA"
"_daniiii04","That nap was everything 💯","Tue Nov 08 01:07:31 +0000 2016","Georgia, USA","null","Georgia, USA"
"californikell","I love that "there's a soldier in all of us" is a tag line for Call of Duty and not...you know...the military...","Tue Nov 08 01:07:33 +0000 2016","american gypsy ","null","North Carolina, USA"
"Michael_Canty","YES!!!! https://t.co/7RAZobYGFR","Tue Nov 08 01:07:33 +0000 2016","null","null","Georgia, USA"
"aaliyahhwright","@kamerynadams you lit 👀","Tue Nov 08 01:07:34 +0000 2016","null","null","North Carolina, USA"
"heatherann36_","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/burQ1FQlOl","Tue Nov 08 01:07:35 +0000 2016","Canton, GA","null","Georgia, USA"
"havenmarie95","Look here Kya we are a work in progress 😂😂 https://t.co/XPeQNo1aP3","Tue Nov 08 01:07:35 +0000 2016","Somewhere you're not","null","Georgia, USA"
"english_maven","@jwalkup no, I am saying the ability to show tattoos allows for individuality and all the stigma (+ and -) that go with it","Tue Nov 08 01:07:35 +0000 2016","Covington, GA","null","Georgia, USA"
"PornAndOreos","Gheeeeeeee💀💀💀😂😂😂😂😂 https://t.co/QaOvaTUoRp","Tue Nov 08 01:07:35 +0000 2016","null","null","Atlanta, GA"
"shemiyahj_","Got it on my own , no handouts .","Tue Nov 08 01:07:35 +0000 2016","Atlanta, GA","null","Georgia, USA"
"atu732","ATU Local 732 is standing with Hillary Clinton @ATUComm @ATULocal689 @carmensunion589 @atu_canada @AFLCIO… https://t.co/Ni5ul28SRd","Tue Nov 08 01:07:35 +0000 2016","Atlanta, Georgia","null","Atlanta, GA"
"BriannaNikkita","briannanikkita https://t.co/C0MJCtGWZ5","Tue Nov 08 01:07:36 +0000 2016","somewhere eating ","null","North Carolina, USA"
"coshawny","🤔🤔 https://t.co/x3aWff0mTo","Tue Nov 08 01:07:37 +0000 2016","null","null","Georgia, USA"
"Slyklei","I hate it here! @Kleisenheimer","Tue Nov 08 01:07:38 +0000 2016","victor ","null","Georgia, USA"
"RobinKTriplett","The Most Beautiful Thing You'll See Today Is Susan B. Anthony's Grave Covered in "I Voted" Stickers https://t.co/waS05MpDri via @MarieClaire","Tue Nov 08 01:07:38 +0000 2016","Atlanta, Ga","null","Atlanta, GA"
"chaston_o","😍😍😍😭😭 https://t.co/7ZQgB7mygN","Tue Nov 08 01:07:40 +0000 2016","clinch county","null","Georgia, USA"
"CorySpencerr","I'm free!!!(@ Joe's on Juniper) https://t.co/AnoUg6fGcf","Tue Nov 08 01:07:40 +0000 2016","Barnesville Town, GA","[object Object]","Atlanta, GA"
"soulcheeze","Member all the nice girls who alleged that bill raped them... I member!!! https://t.co/rK1r2QXGkP","Tue Nov 08 01:07:40 +0000 2016","ATLien","null","Sandy Springs, GA"
"151MobPiruz","Niggaz trying to keep up, now they sharing shit...💰","Tue Nov 08 01:07:41 +0000 2016","Atlanta, GA","null","Georgia, USA"
"Rolled_Blunts","Verizon https://t.co/gqUKhtD24V","Tue Nov 08 01:07:41 +0000 2016","null","null","Georgia, USA"
"Ijustbchilln","If y'aint got no rims dont get no wood grain steerin wheel","Tue Nov 08 01:07:42 +0000 2016","Houston, TX","null","Atlanta, GA"
"whyyoumufasaa","your little brother never tells you but he loves you so","Tue Nov 08 01:07:43 +0000 2016","atlien","null","Georgia, USA"
"H2KLegal","@Jxyster The game doesn't matter we always clutch up for the dub @OASFears","Tue Nov 08 01:07:43 +0000 2016","Atlanta","null","Atlanta, GA"
"Him_vs_Him","@ayyee_slim you'd let him smash?","Tue Nov 08 01:07:43 +0000 2016","ATL","null","Atlanta, GA"
"CareersAtNS","We're #hiring! Click to apply: Spring 2017 Coop/Internship Operations Research - https://t.co/eMfDCdg6rh #co-op #gatech #Atlanta, Georgia","Tue Nov 08 01:07:46 +0000 2016","null","[object Object]","Atlanta, GA"
"LeqendarySTAR","@1tiffanyfoxx What you doing for your birthday this year","Tue Nov 08 01:07:47 +0000 2016","STL ✈️ ATL ","null","Atlanta, GA"
"BrokenKwag","@SushiBanksWWE Superstars &amp; Tag Teams","Tue Nov 08 01:07:49 +0000 2016","Sasha Ville ","null","North Carolina, USA"
"kate_johnsen","This is why, after a 10hr work day, I've been phone banking for the last hour. https://t.co/C1JAh1szF8","Tue Nov 08 01:07:49 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"dipndabb","@GetOffMyNike101  near","Tue Nov 08 01:07:50 +0000 2016","null","null","Brookhaven, GA"
"LL_Big_B","Quitting my job tomorrow! I ain't eem tryna find nan like dat https://t.co/gh86dMlvJ5","Tue Nov 08 01:07:50 +0000 2016","Polk✈Atlanta✈Skegee","null","Union City, GA"
"Yothats_bella","Monies love saying someone said something about her son #lhhreunion","Tue Nov 08 01:07:51 +0000 2016","My world ","null","Georgia, USA"
"Your_tellophone","#Election2016 https://t.co/1LZStpyTaQ","Tue Nov 08 01:07:52 +0000 2016","The grip","null","Locust Grove, GA"
"The_Landonian","This is like getting a participation trophy. https://t.co/iFScPJuQ4d","Tue Nov 08 01:07:53 +0000 2016","Raleigh/Cullowhee ","null","North Carolina, USA"
"HannahStowe22","She is a very, very sweet and beautiful girl. I hope the best for her and she's my little sister, forever. https://t.co/PYyKhctzWC","Tue Nov 08 01:07:53 +0000 2016","null","null","Georgia, USA"
"DcboltonCrystal","I just voted for @kylierothfield on #TheVoice https://t.co/cW1kkhZcYc. Sorry but her voice is not American the voice winner","Tue Nov 08 01:07:55 +0000 2016","null","null","North Carolina, USA"
"TeamBorders","Sharing my Google Classroom presentation from #GaETC16: https://t.co/jqdo8ByDfB https://t.co/stGoZqaMKC","Tue Nov 08 01:07:55 +0000 2016","College Park, Ga","null","Georgia, USA"
"Michael_Packer","One reason for the ratings decline of #MondayNightFootball could be the super-annoying voice of commentator #RandyMoss.","Tue Nov 08 01:07:56 +0000 2016","Powder Springs, Ga.","null","Georgia, USA"
"SinViiiBES","😂😂💯💯💯 the badu babies https://t.co/umdwqDMwkK","Tue Nov 08 01:07:56 +0000 2016","Clayton County, USA","null","Lovejoy, GA"
"KIIDYORK","I cast my Heisman ballot for Lamar Jackson! Click the player you think deserves the @NissanUSA #HeismanHouse vote! https://t.co/4A7WDH6J5v","Tue Nov 08 01:07:58 +0000 2016","New York ---------- Atlanta","null","Smyrna, GA"
"garner__","How is it even a race between trump and Hilary 😷","Tue Nov 08 01:07:58 +0000 2016","Bremen, Ga","null","Georgia, USA"
"BizerkJerk","they stay arguing with the crowd.","Tue Nov 08 01:07:58 +0000 2016","ATL","null","Georgia, USA"
"alanaapplebees2","you don't care now so what makes me think you'll care later on","Tue Nov 08 01:07:58 +0000 2016","null","null","Georgia, USA"
"giltykiss","please don't hurt james he doesn't deserve this","Tue Nov 08 01:07:58 +0000 2016","μ'sic forever♪♪♪♪♪♪♪♪♪","null","Georgia, USA"
"Madifc","@caitjones7 I LOVE YOU SO MUCH OH MY","Tue Nov 08 01:07:59 +0000 2016","null","null","North Carolina, USA"
"EmilyD1823","Just waiting for Gary Johnson to pull up and win this election.","Tue Nov 08 01:08:00 +0000 2016","null","null","Georgia, USA"
"kayylaababby","monice is dumb bra... i guess the need at least one dummy on LHH🙄","Tue Nov 08 01:08:00 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ivxvixcv","AHHHHH. SOMEONE SEND ME ONE OF THESE. https://t.co/3z67ZeGnWu","Tue Nov 08 01:08:00 +0000 2016","Clayton County","null","Hampton, GA"
"JeffHarsh","Wisdom from Coach West today at practice #teamdevo #struggle #overcome #triumph @ Greater… https://t.co/q2gOt0HQk6","Tue Nov 08 01:08:00 +0000 2016","Atlanta","[object Object]","Georgia, USA"
"katiemckneely","*and I'm already in bed lol https://t.co/I9rVy3ED2N","Tue Nov 08 01:08:00 +0000 2016","Griffin❤️","null","Jackson, GA"
"_krissayy_","Christine https://t.co/VHdPr8Q0Fp","Tue Nov 08 01:08:00 +0000 2016","probably sleep","null","Georgia, USA"
"MarksOnTheMark","Twitter will be very intense tomorrow.","Tue Nov 08 01:08:01 +0000 2016","null","null","North Carolina, USA"
"Barshjb","Can't keep letting the same things happen","Tue Nov 08 01:08:03 +0000 2016","null","null","Georgia, USA"
"_xSheGotDatBOMB","I've Matured So Much , Stg","Tue Nov 08 01:08:04 +0000 2016","In My Own Zone","null","North Carolina, USA"
"Cristian_JA1","@Dominican_lingo happy birthday homie 💯","Tue Nov 08 01:08:04 +0000 2016","Know Your Worth ","null","Georgia, USA"
"davidgarseeuh","@astrozxmbies agreed","Tue Nov 08 01:08:05 +0000 2016","null","null","Georgia, USA"
"AmberlyIsaacs","gag!","Tue Nov 08 01:08:05 +0000 2016","null","null","North Carolina, USA"
"cathyAnnSmith2","OMG  we're going from one F...k up reunion to another. I'm taping it but I got to watch it.","Tue Nov 08 01:08:06 +0000 2016","null","[object Object]","Georgia, USA"
"AuroraTheatre","Winner#Suzi Award2016 Outstanding Scenic Design of a Musical IN THE HEIGHTS Shannon Robert","Tue Nov 08 01:08:06 +0000 2016","Lawrenceville, Ga.","null","Panthersville, GA"
"BriannaNikkita","Too many https://t.co/D6iVL7c1n5","Tue Nov 08 01:08:07 +0000 2016","somewhere eating ","null","North Carolina, USA"
"x_LoveRenee","@Ogtobi_ all the caramel flavors good lol","Tue Nov 08 01:08:07 +0000 2016","Redan, GA","null","Georgia, USA"
"WillBlakely1699","#VoicePlayOffsChristian  https://t.co/cYg7j6txz9","Tue Nov 08 01:08:08 +0000 2016","Lawrenceville, GA","null","Mountain Park, GA"
"_alizaaa14","SOOO WE JUST GONE ACT LIKE ALL THEM WHITE FOLKS DIDNT HUST SAY NIGGA????? lol how many black folks yall see in this… https://t.co/PlTpozwpWb","Tue Nov 08 01:08:10 +0000 2016","atl","null","Snellville, GA"
"_MilesWalker_","@zmayo74 You don't even need to be that educated to make the logical decision...","Tue Nov 08 01:08:11 +0000 2016","null","null","North Carolina, USA"
"mconrad63","@MHarrisPerry  YOU MUST HAVE AN OPINION. ?","Tue Nov 08 01:08:11 +0000 2016","null","null","Georgia, USA"
"Rolled_Blunts","I Feel Bad 😩","Tue Nov 08 01:08:13 +0000 2016","null","null","Georgia, USA"
"ryleebrehmer","hey we're members of nhs does this mean we're gonna go 2 college???? stay tuned @ South Johnston… https://t.co/w3DWNgzZY8","Tue Nov 08 01:08:13 +0000 2016","Benson, NC","[object Object]","North Carolina, USA"
"thekventures","Why do you keep doing this to yourself ?? 😵","Tue Nov 08 01:08:13 +0000 2016","somewhere reading a book","null","Georgia, USA"
"_krissayy_","ehhh idk yet https://t.co/yXxyCqClrJ","Tue Nov 08 01:08:14 +0000 2016","probably sleep","null","Georgia, USA"
"coolvsratednext","Get Ready. .😀🙌 for FRESH hot new music coming up!!!!!!

The OFFICIAL WHISTLE📣 is about to be… https://t.co/jzIQ1ESlwu","Tue Nov 08 01:08:14 +0000 2016","World Wide","[object Object]","Atlanta, GA"
"BriannaNikkita","Both https://t.co/xRGM9XqaIQ","Tue Nov 08 01:08:15 +0000 2016","somewhere eating ","null","North Carolina, USA"
"EmilyD1823","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/ZxhORJbe5l","Tue Nov 08 01:08:16 +0000 2016","null","null","Georgia, USA"
"DFadiora","😭😭😭 https://t.co/64Kw6NthqU","Tue Nov 08 01:08:16 +0000 2016","Riverdale, GA","null","Riverdale, GA"
"_nsmith32","#trump2k16 🇺🇸","Tue Nov 08 01:08:16 +0000 2016","Trinity, NC","null","North Carolina, USA"
"BizerkJerk","you are... https://t.co/FtLiuITQZI","Tue Nov 08 01:08:17 +0000 2016","ATL","null","Georgia, USA"
"aleycat5","@brew005 stahp mom","Tue Nov 08 01:08:19 +0000 2016","Hogwarts/Dunder-Mifflin","null","Georgia, USA"
"AddisonSalz","Happy Birthday girly!!! I hope it was amazing:) really miss ya we need to hangout soon!! Love ya💜🎉🎉🎉 https://t.co/MIwMlsYX6D","Tue Nov 08 01:08:19 +0000 2016","Apex, NC","null","North Carolina, USA"
"Dat_braykid","@tyreshelton you transferred https://t.co/5PXax4TeOH","Tue Nov 08 01:08:20 +0000 2016","null","null","Georgia, USA"
"louivuittonquan","I'm kinda excited to have our first woman president. It would be 10 times better if she was black tho 😕. Maybe Next (4) year.","Tue Nov 08 01:08:21 +0000 2016","Atlanta, Ga Morehouse16","null","Atlanta, GA"
"_SlayMeRavyn","..... exactly https://t.co/En8fiYZO3C","Tue Nov 08 01:08:21 +0000 2016","ga.state, ATL ","null","Atlanta, GA"
"summer_maxwelll","@jacque_pavel https://t.co/0GLH0VhhjF","Tue Nov 08 01:08:21 +0000 2016","null","null","North Carolina, USA"
"_xSheGotDatBOMB","Good Is Really Working","Tue Nov 08 01:08:22 +0000 2016","In My Own Zone","null","North Carolina, USA"
"EvanBunch","@mariahmjames I do too 😭😭","Tue Nov 08 01:08:23 +0000 2016","Hertford, NC","null","North Carolina, USA"
"LeqendarySTAR","@1tiffanyfoxx Lol never mind I see it","Tue Nov 08 01:08:23 +0000 2016","STL ✈️ ATL ","null","Atlanta, GA"
"ATLIENKING","That  shade @MissNikkiiBaby through. Did you get a check?? #LHHHReunion 😭😭 love it","Tue Nov 08 01:08:24 +0000 2016","A T L ","null","Atlanta, GA"
"Luvlylayy","@VoteTrumpPics Trump IS the Establishment &amp; Corruption we need to get rid of!","Tue Nov 08 01:08:24 +0000 2016","null","null","Georgia, USA"
"Barshjb","What do I be thinking 🙃","Tue Nov 08 01:08:24 +0000 2016","null","null","Georgia, USA"
"tyler151998","love the fact that we're growing up but also hate dealing with the responsibilities of it 😒","Tue Nov 08 01:08:25 +0000 2016","wrightsville georgia ","null","Georgia, USA"
"baddgaltt","When I tell ppl from Atlanta that I live in DC they say "oh you from the DMV".. BITCH are you from Atlanta if you live outside of 285🤔","Tue Nov 08 01:08:25 +0000 2016","Washington, DC ✈️ Georgia","null","Georgia, USA"
"jhardy575","Philadelphia is insane looking","Tue Nov 08 01:08:27 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"chaston_o","i do that all the time https://t.co/OeoKvKNlU8","Tue Nov 08 01:08:27 +0000 2016","clinch county","null","Georgia, USA"
"SplitDizzy","#ASUTwitter Tune IN and RT !!! I need the support !! #DizzyMusic https://t.co/mxeH18Fdm0","Tue Nov 08 01:08:28 +0000 2016","null","null","Georgia, USA"
"DAWS0NC0RMIER","I'm just praying to God that he will make the right decision and choose what is best for our country","Tue Nov 08 01:08:28 +0000 2016","Georgia, USA","null","Georgia, USA"
"sillohhtennek","https://t.co/tqwdTjlsWb i deserve a chance #star #veteran #aandr #atlanta #hollywood #poetry… https://t.co/H2lsqKjW9K","Tue Nov 08 01:08:31 +0000 2016","Georgia, USA","[object Object]","Atlanta, GA"
"SherrineNeely","@realDonaldTrump is such a snivellng sissy. I cant feel any sympathy for a bully getting his butt kicked, whimpering like a dog in the cold","Tue Nov 08 01:08:32 +0000 2016","Atlanta, GA","null","College Park, GA"
"TheTyraTales","just a tad bit obsessed with gorgeous restaurant interiors ✨ #thetyratales #TyraApproved #blackgirlswhoblog https://t.co/saF2yuNMZL","Tue Nov 08 01:08:32 +0000 2016","Decatur, Georgia","null","Barcelona Wine Bar - Westside Ironworks"
"13_GoldFish_31","Go Trump","Tue Nov 08 01:08:34 +0000 2016","Pittsboro, N.C.","null","North Carolina, USA"
"Barshjb","💯 https://t.co/GCpDXhyY4A","Tue Nov 08 01:08:34 +0000 2016","null","null","Georgia, USA"
"DIRTYJERZZZENT","New @ https://t.co/kpZcNNhnOB
cr8tivekickscom @DIRTYJERZZZENT @worldtheceo… https://t.co/q8kE7AQo1S","Tue Nov 08 01:08:35 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"SCLboyQ","@VegasRefund @KennyKhoa not necessarily...unless your local book only does -110 for everything","Tue Nov 08 01:08:35 +0000 2016","Sandy Springs, GA","null","Sandy Springs, GA"
"BriannaNikkita","yeah sadly https://t.co/Hf8xbNDKJq","Tue Nov 08 01:08:36 +0000 2016","somewhere eating ","null","North Carolina, USA"
"WE_R_FLY","🚨🚨🚨PSA: ALL THAT BLACK LIVES MATTER DONT MEAN SHIT IF WE DONT GO OUT AND VOTE 🚫🎓🚨🚨🚨 - @WE_R_FLY… https://t.co/QhFMbWq1db","Tue Nov 08 01:08:37 +0000 2016","WORLDWIDE ","[object Object]","Atlanta, GA"
"TwellsFlocko","With my boiiii @Mr_MojoRisinn 😂🇸🇿","Tue Nov 08 01:08:38 +0000 2016","null","null","North Carolina, USA"
"_krissayy_","Nike™ https://t.co/Izvi4Nh3jN","Tue Nov 08 01:08:40 +0000 2016","probably sleep","null","Georgia, USA"
"coloured_braids","I live https://t.co/1D8DpJsWg3","Tue Nov 08 01:08:41 +0000 2016","she.her // Nigeria","null","Atlanta, GA"
"MrBlackPR","OK now this is genius! I need to graduate again so I can do this one. 😂😂😂 #Formation https://t.co/9IaWUHmhvQ","Tue Nov 08 01:08:41 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"thereal_moemoe","when everything just goes down hill #itslifeiguess","Tue Nov 08 01:08:41 +0000 2016","336","null","North Carolina, USA"
"teresawestwww","Heather your white noises and boring, shut up and go play with your house #RHOC","Tue Nov 08 01:08:41 +0000 2016","null","null","North Carolina, USA"
"_caitlinnc","I REALLY HATE YALL 💀 https://t.co/WQxTgxMQqC","Tue Nov 08 01:08:42 +0000 2016","null","null","Georgia, USA"
"itshaleyy_babby","😫","Tue Nov 08 01:08:43 +0000 2016","Salon Blu - Raleigh, NC ","null","North Carolina, USA"
"WINEcoloredKISS","Now she Bi-sexual 🙄","Tue Nov 08 01:08:43 +0000 2016","Atlanta, GA","null","Sandy Springs, GA"
"crystalph1lip","I got my headphones in and Justin Bieber circa 2010 playing, leave me alone for the next two hours goodbye","Tue Nov 08 01:08:43 +0000 2016","null","null","Georgia, USA"
"shecallsmee_","depressed, saddened Abel &gt;","Tue Nov 08 01:08:44 +0000 2016","snap: shecallsmee","null","North Carolina, USA"
"mambomoondog","@missyrussell81 Exactly!! lol","Tue Nov 08 01:08:44 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"LLD4_","RIP America","Tue Nov 08 01:08:44 +0000 2016","Sylvania, GA","null","Georgia, USA"
"tyreshelton","@Dat_braykid 😂😂","Tue Nov 08 01:08:45 +0000 2016","null","null","Georgia, USA"
"lifesabechely","Should this guy have the nuclear launch codes? https://t.co/P3zfHkgnwE","Tue Nov 08 01:08:45 +0000 2016","Atlanta","null","Atlanta, GA"
"_Cheekaaa_","Lmfaoooooooooooooooooooooo https://t.co/0wznzlaPNw","Tue Nov 08 01:08:46 +0000 2016","Roseland, Chicago","null","Atlanta, GA"
"PrinceJauan","Lmao, I was just told to stay humble 😂😂😂😂😂😂😂 mannnnn","Tue Nov 08 01:08:46 +0000 2016","DC✈️ATL","null","Atlanta, GA"
"134Mat","@lizziexruiz 😂😂😂😂 I'm dying","Tue Nov 08 01:08:47 +0000 2016","jamaica ✈️ atlanta ga","null","Georgia, USA"
"GeenaMidtown","Venice, California prepare..... https://t.co/Lz06IJ33mL","Tue Nov 08 01:08:47 +0000 2016","Atlanta - sometimes Houston","null","Atlanta, GA"
"ReporterReed",".It's been really, really tough to remember, but we are in fact witnessing history in the making. Tomorrow night HRC will become the 1st...","Tue Nov 08 01:08:47 +0000 2016","Washington, DC","null","Georgia, USA"
"Couture2Pretty","I don't think y'all hear her doe she said that shit then 💯💯💯💯 https://t.co/xuFrWb2G6i","Tue Nov 08 01:08:47 +0000 2016","somewhere you not","null","Georgia, USA"
"Antnee07","That was good! https://t.co/trBCtAN944","Tue Nov 08 01:08:49 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"LeAlysonJoy","@CMadisonBarnes I don't have the energy. I don't love anyone that much to pull a muscle in my chest pulling a steering wheel 😂","Tue Nov 08 01:08:49 +0000 2016","East Carolina University '18","null","North Carolina, USA"
"aiden10greer","treat her like a queen👸🏽 before someone else do 🙄😌","Tue Nov 08 01:08:50 +0000 2016","Eastman, GA","null","Georgia, USA"
"mjfan1974","@wsbtv https://t.co/SoJRxbIII8","Tue Nov 08 01:08:49 +0000 2016","GA","null","Georgia, USA"
"ChrisOnHisShiit","#BossShiit B.O.S.S Inc. https://t.co/6sTLCF5knS","Tue Nov 08 01:08:50 +0000 2016","From: baking Soto, Ga ","null","Atlanta, GA"
"LindyEClark","Fuzzy socks make me happy","Tue Nov 08 01:08:52 +0000 2016","Grundy Center, IA ","null","Georgia, USA"
"FXSTLVNE","@cindersira thanks 😎😬","Tue Nov 08 01:08:53 +0000 2016","Grove St.","null","Georgia, USA"
"Nike11k","😂😭 https://t.co/XhuWXwEMfu","Tue Nov 08 01:08:53 +0000 2016","null","null","Georgia, USA"
"kalpal10","Watching election festivities with my sugar daddy","Tue Nov 08 01:08:53 +0000 2016","Madison, GA","null","Atlanta, GA"
"babycheeee","@wymjas LMFAO STOP","Tue Nov 08 01:08:54 +0000 2016","null","null","Georgia, USA"
"A1_M1cquel_","@GuapTvrvntino Follow back *serious inquire*","Tue Nov 08 01:08:54 +0000 2016","Brand New Life Ya Heard Me","null","Georgia, USA"
"yebalnik","@TheDonaldNews @MiddleClazzMom @SheriffClarke @SpecialKMB1969 @DanScavino @realDonaldTrump @KellyannePolls… https://t.co/xxxEZpbEjr","Tue Nov 08 01:08:54 +0000 2016","null","null","North Carolina, USA"
"TyanaMari","Nikki talking shit but if mama with the mushroom do run up she good as gone #LHHReunion","Tue Nov 08 01:08:55 +0000 2016","1988 Shady Pines ","null","McDonough, GA"
"rommmniiie_","I love my Abby Psi Phi 🤘🏽 https://t.co/nUnGLeTp5A","Tue Nov 08 01:08:55 +0000 2016","nc","null","Atlanta, GA"
"Reesuh","Welcome to 2016: where everyone is entitled to be offended about everything, especially *opinions* on the internet #eyeroll","Tue Nov 08 01:08:56 +0000 2016","Havelock, NC","null","North Carolina, USA"
"ivan_LeonM","@_Miss_Marley lmao heck yeah foreal especially you 😂","Tue Nov 08 01:08:56 +0000 2016","North Carolina","null","North Carolina, USA"
"KatMOneill","@LoganChappell12 haha I knew what you meant!","Tue Nov 08 01:08:57 +0000 2016","Dacula, GA","null","Georgia, USA"
"_krissayy_","American Deli 😛 https://t.co/7MfEpNJLud","Tue Nov 08 01:08:57 +0000 2016","probably sleep","null","Georgia, USA"
"DixieMafiaTV","@MileyCyrus @tishcyrus @BrandiCyrus @Madonna @pitbull @Tip @THubbmusic @PlayBkPlay #TeamMiley @WolfFilms https://t.co/NyIkR4zf2u","Tue Nov 08 01:08:58 +0000 2016","Los Angeles / NOLA / Atlanta","[object Object]","Atlanta, GA"
"ONYXAtlanta","TONIGHT @ONYXAtlanta it's #MovieMondays w/ @EwayPaperboy + @IMCOOLCOURTNEY &amp; #MNF on bigscreens!! #releaseparty… https://t.co/2F9JrzmtBE","Tue Nov 08 01:08:58 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"RagenMcGraw","Seriously think I have a tattoo problem....","Tue Nov 08 01:09:00 +0000 2016","null","null","Georgia, USA"
"BizerkJerk","who supposedly have music careers.","Tue Nov 08 01:09:00 +0000 2016","ATL","null","Georgia, USA"
"mwoodss_","THANK YOU LEXIE!! I MISS YOUUU😭❣ https://t.co/Vl6jJ3IBmE","Tue Nov 08 01:09:01 +0000 2016","Georgia, USA","null","Loganville, GA"
"coloured_braids","@saaAm_AM thanks Samantha :D💕","Tue Nov 08 01:09:02 +0000 2016","she.her // Nigeria","null","Atlanta, GA"
"sindo0s",""There will probably be spots open during my enrollment time" 
OPUS: https://t.co/wbe6bsltgs","Tue Nov 08 01:09:02 +0000 2016","null","null","Druid Hills, GA"
"phoinex4256","#mannequinchalenge today in class https://t.co/bspcBpB6GZ","Tue Nov 08 01:09:03 +0000 2016","yanceyville, NC","null","North Carolina, USA"
"StephanieAMac","Congrats Keion! Hard work pays off. https://t.co/KLpKSVXgWC","Tue Nov 08 01:09:04 +0000 2016","null","null","North Carolina, USA"
"BriannaNikkita","IRM. https://t.co/EfqkrU3DBG","Tue Nov 08 01:09:04 +0000 2016","somewhere eating ","null","North Carolina, USA"
"Jimmy_Harper","Check Out the Great Trucker and Sherpa Jackets at Levi's:FaceBook Page https://t.co/vrtMH0c4oJ… https://t.co/mjq1Xzhilc","Tue Nov 08 01:09:05 +0000 2016","Atlanta, GA","null","Georgia, USA"
"iimJayySavage","2","Tue Nov 08 01:09:05 +0000 2016","pistolvania","null","Georgia, USA"
"APCCareers","Interested in a #job in #Denton, NC? This could be a great fit: https://t.co/Z8YJA9JTHE #manufacturing #quarrying… https://t.co/lkzKR334m8","Tue Nov 08 01:09:06 +0000 2016","Beachwood, OH","[object Object]","North Carolina, USA"
"BizerkJerk","oop.","Tue Nov 08 01:09:07 +0000 2016","ATL","null","Georgia, USA"
"ATLGAUSA","#atlchat #Criminalrecords #little5points #l5p #sprinkleguy https://t.co/E7Bpm7uKLb","Tue Nov 08 01:09:07 +0000 2016","null","null","Mableton, GA"
"emilytheyogi","Watching a video of myself teaching... I don't how to feel... 😬😳🙃","Tue Nov 08 01:09:08 +0000 2016","Atlanta, GA","null","Georgia, USA"
"_DrewBaby_","@ChinkEyedRedNck lmao im flipping a coin tomorrow 😊","Tue Nov 08 01:09:08 +0000 2016","    Greenville, NC ","null","North Carolina, USA"
"Zach__Neff","@sgpeek @AmyMek those benefits went to US citizens (children I might add) should we just let them starve because one parent is illegal?","Tue Nov 08 01:09:09 +0000 2016","Georgia, USA","null","Georgia, USA"
"50th_President","I can't be racist
I have no power
Hmmm my hair is fine 
https://t.co/PlA7ESkfTY","Tue Nov 08 01:09:09 +0000 2016","Za Wārudo","null","Georgia, USA"
