This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -122.34, 28.62, -59.41, 46.567Starting at this date and time  Tue Nov 08 2016 07:40:50 GMT-0500 (Eastern Standard Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"MarlaSimone","@ArtLify @SvetlanaBogdan Unmistakable...","Tue Nov 08 12:41:37 +0000 2016","Los Angeles ","null","New York, USA"
"RunshawColin","Sota goes hard 👌 https://t.co/1sRQINjIRy","Tue Nov 08 12:41:37 +0000 2016","null","null","Chambersburg, PA"
"gilliard411","Someone said to me, "you are blessed". It is great when others can look at your life, can't see your struggles but can see God's blessings!","Tue Nov 08 12:41:37 +0000 2016","United States","null","Georgia, USA"
"phillythakidd","@Miindyy_  y u no vote woman?","Tue Nov 08 12:41:37 +0000 2016","philly","null","Philadelphia, PA"
"TimaEMotley1","@MsVivicaFox YES UNITED we stand DIVIDED we fall. VOTED early in OHIO. GIRL POWER! Love the quote my mantra for how conduct my relationships","Tue Nov 08 12:41:37 +0000 2016","Cleveland, OH","null","Shaker Heights, OH"
"PrinceJvstin","@EldritchGirl you betcha","Tue Nov 08 12:41:37 +0000 2016","The Vale of Garnath, Amber","null","St Anthony, MN"
"supadee800","I'm hea my nigga on milly https://t.co/kMP4IbjVPc","Tue Nov 08 12:41:37 +0000 2016","hell..","null","Georgia, USA"
"habbybiz","#same #getoutthere&amp;vote #voteordie #urgonnadieanyway #werefucked2016… https://t.co/hofkNGhKp6","Tue Nov 08 12:41:37 +0000 2016","Massachusetts, USA","[object Object]","Everett, MA"
"kortneyhazel","Ready for it to be next week so I can get on social media without being disgusted.","Tue Nov 08 12:41:37 +0000 2016","Stephenville/ Saginaw, Tx","null","Stephenville, TX"
"Rambusonthemap","Steph would set the single game record right after his streak ends😂 he a beast","Tue Nov 08 12:41:38 +0000 2016","huntsville, AL","null","Huntsville, AL"
"LJax03","I'm gonna have to stay off social media today.","Tue Nov 08 12:41:38 +0000 2016","null","null","Tennessee, USA"
"ikatiegarrett","🤔 the one everyone thought was a joke a year ago or the one everyone thought was a criminal?","Tue Nov 08 12:41:37 +0000 2016","Georgia, USA","null","Georgia, USA"
"sabodeen","@anne436 Fahhhk.","Tue Nov 08 12:41:38 +0000 2016","Midwest","null","North Hudson, WI"
"twardowski13","@Ashiklem16 😂😂😂😂😂😂","Tue Nov 08 12:41:38 +0000 2016","null","null","Missouri City, TX"
"Babyboo7085","@IAmJericho ...After being pinned by your so called friend @FightOwensFight  is he on the list???","Tue Nov 08 12:41:37 +0000 2016","East Boston, Boston","null","Boston, MA"
"Gruelingtruth","@CecilLammey https://t.co/hI8XNbklUn","Tue Nov 08 12:41:38 +0000 2016","Lawrenceburg,In","null","Indiana, USA"
"_young07","Less subs more DM","Tue Nov 08 12:41:38 +0000 2016","New York","null","Brooklyn, NY"
"marreic_","@ebuny101 https://t.co/PBM8sIDGd1","Tue Nov 08 12:41:38 +0000 2016","null","null","New York, USA"
"NotNickCampos","I pray that whoever reads this, God heals whatever is hurting you.","Tue Nov 08 12:41:38 +0000 2016","Probably drunk","null","Toledo, OH"
"PrincessMeg13","Already super ready for next weekend. Let's skip this week and next ?¿","Tue Nov 08 12:41:38 +0000 2016","fuck off","null","Mason, OH"
"jeffvanhoeven","Here's a go, whatever the outcome let's move forward... Will be an interesting day! #ElectionDay","Tue Nov 08 12:41:38 +0000 2016","Atlanta, GA","null","Roswell, GA"
"SCRUB58","@therealcornett @Onelifetogive If Hillary wins, we can expect 10's of millions more Muslims in America! Our Christian nation will be no more","Tue Nov 08 12:41:38 +0000 2016","AUSTIN,TEXAS","null","Sumter, SC"
"MarshfieldMA","temperature up 31°F -&gt; 33°F
wind 5mph -&gt; 3mph","Tue Nov 08 12:41:38 +0000 2016","Marshfield, MA","[object Object]","Marshfield, MA"
"Jzarp43","@SelasDray @TrueAchievement congrats!","Tue Nov 08 12:41:38 +0000 2016","Indiana, Pa","null","Indiana, PA"
"bmhall00","And here come the tears JUST PUT DOGS EVERYWHERE SO WE CAN BOND https://t.co/big0GwFqNI","Tue Nov 08 12:41:38 +0000 2016","sc: art.dweeb","null","Clarksville, IN"
"ShaamWoww","Bitch gotta camel toe , you know I gotta reachhhhh 😩😢😋","Tue Nov 08 12:41:38 +0000 2016","morganstate18","null","Baltimore, MD"
"jaldrinac","It's Election Day - go vote!","Tue Nov 08 12:41:38 +0000 2016","Washington, DC","null","Silver Spring, MD"
"AREYOUREADY_12","It's funny cuz it won't last!😂","Tue Nov 08 12:41:38 +0000 2016","null","null","Winston-Salem, NC"
"_GalvestonTX","6:38am: sunrise
sunset will be at 5:27pm","Tue Nov 08 12:41:38 +0000 2016","Galveston, TX","[object Object]","Galveston, TX"
"BobWessel64","Awesome car, awesome paint! @momma_rocker @LinemansLadyLuv @MichelleAZ43 https://t.co/zNJ4s7eLFL","Tue Nov 08 12:41:38 +0000 2016","Wexford, Pensylvania","null","Pittsburgh, PA"
"CinderellaMan2","The lying, corrupt witch stole your primary vote. Payback is today for @People4Bernie @ColIegeStudent @LostAtCollege https://t.co/R3i0Zd1IFQ","Tue Nov 08 12:41:38 +0000 2016","Upstate New York","null","Rome, NY"
"PearsonJazzman","Him * https://t.co/3KwpGawL5X","Tue Nov 08 12:41:38 +0000 2016","w/phil","null","Elyria, OH"
"Wormnest81","@CGulmy you'll will need it to #pay me! LOL! #booyah #DontBooVote #election2016 #NoConfidence #payday 💰💰💰💵💵💵💸💸💸🚨🚨🚨 https://t.co/RDUaiuJjvF","Tue Nov 08 12:41:38 +0000 2016","Parts Unknown","null","Englewood, OH"
"buckeyetennis","Robert Cash from Racquet Club of Columbus Robert Krill from Wisconsin and Bill Duo from Michigan at Midwest 18s Fal… https://t.co/feFV87ahXK","Tue Nov 08 12:41:38 +0000 2016","O H I O","null","New Albany, OH"
"Sincerelove28","RT https://t.co/0zmSO1KSfS","Tue Nov 08 12:41:38 +0000 2016","Beltsville , Maryland ","null","North Amityville, NY"
"KatShackNobles","@rwestjh Growth. Poker Effect. Those coals poked near the fire stay hot and those farthest away remain cold. Stay near the fire. J-Maxwell","Tue Nov 08 12:41:39 +0000 2016","null","null","Dallas, TX"
"PACaitlinATC","@RK3377 people that want to hookup lol","Tue Nov 08 12:41:39 +0000 2016","Chicago, IL","null","Chicago, IL"
"jamesmiglehart","VOTE!!! #MakeADifference! #AmericanRight #TheTimeIsNow https://t.co/TFAC10KkGN","Tue Nov 08 12:41:39 +0000 2016","Hayward, California","null","West New York, NJ"
"adonesbarroso","I'm at CrossFit 212 TriBeCa in New York, NY https://t.co/wRWrvMGtmW","Tue Nov 08 12:41:39 +0000 2016","Salvador, Brasil","[object Object]","Manhattan, NY"
"BBTIslander","This still brings tears to my eyes! As a little girl I really did think only men could be president of the USA.  https://t.co/DquQjE6403","Tue Nov 08 12:41:39 +0000 2016","null","null","Hicksville, NY"
"tuffrob","@Morning_Joe there any Blacks &amp; Hispanics voting in that little town?","Tue Nov 08 12:41:39 +0000 2016","birmingham, alabama","null","Birmingham, AL"
"johnecash1","https://t.co/X2LGBEDJhR","Tue Nov 08 12:41:39 +0000 2016","Virginia, USA","null","Virginia, USA"
"ThomasNichols16","@CBSThisMorning #fOXNEWS No fireworks over the Hudson for HRC tonight. We ALREADY KNOW THAT.","Tue Nov 08 12:41:39 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"sammarieestes","I hate this time change. We are one hour ahead now. Waking up at 3 am and 6 am instead of 4 am and 7 am 😭","Tue Nov 08 12:41:39 +0000 2016","Siloam Springs","null","Siloam Springs, AR"
"BradFriedman713","My first #ElectionDay away from Ohio and I'm missing out on all the last-second swing state chaos. https://t.co/fxFQRDhPbw","Tue Nov 08 12:41:39 +0000 2016","614 ➡️ 740 ➡️ 504","null","New Orleans, LA"
"BeastFireTimdog","@unknownghost360 voting polled at 6am kiddo, 2 more years for you and you can vote","Tue Nov 08 12:41:40 +0000 2016","Long Island NY","null","East Meadow, NY"
"jeremiahdbarba","My only #ElectionDay tweet. https://t.co/PWrLaR5KBV","Tue Nov 08 12:41:40 +0000 2016","Greenville, SC","null","Wade Hampton, SC"
"islandmafia138","The polls will underestimate #deplorablesfortrump it's time to show the establishment, #msm and world! USA 🇺🇸 #maga @realDonaldTrump","Tue Nov 08 12:41:40 +0000 2016","Grosse Ile, MI","null","Grosse Ile, MI"
"tr_staggs","Everyone go exercise your right to vote! If you don't vote, you aren't allowed to complain about the outcome of the election. 😊","Tue Nov 08 12:41:40 +0000 2016","Coosa River, Dixie","null","Clanton, AL"
"outgoingsusan","I did my part!  Go vote!  #govote🇺🇸 #govote #decision2016 #whositgonnabe @ Locke Township Fire… https://t.co/8DYxIMCK5K","Tue Nov 08 12:41:40 +0000 2016","China Grove, NC","[object Object]","North Carolina, USA"
"AnaAnamcorral","@Alfredo_MOf @lachyrami78 @ROMEROISAURA @KarenMl_ @delafuente_arg @BravioNoe @laViviSchloss @Delafuente_V https://t.co/x0iVJZQdKm","Tue Nov 08 12:41:39 +0000 2016","U S A","null","Illinois, USA"
"Innovapptive","Let mobility redefine the way #LifeSciences companies operate – deliver more with less! https://t.co/BjHij7jUmF… https://t.co/Zy1Vt3evz4","Tue Nov 08 12:41:40 +0000 2016","Houston, TX","null","Las Vegas, NV"
"JohnVicain","@chucktodd Didn't we say that in 2000? '04, '08 &amp; '12? We survived Carter with 18% interest, gas crisis and Iran hostages. We will be fine","Tue Nov 08 12:41:40 +0000 2016","null","null","Phoenix, AZ"
"rhondawfleming1","@LindaSuhler https://t.co/D9HlNuQAmr","Tue Nov 08 12:41:40 +0000 2016","null","null","Yadkinville, NC"
"NurseBrak","Civic duty accomplished. #election2016 #ivoted🇺🇸 @ Dryland United Church of Christ https://t.co/dFi5t7Nbe6","Tue Nov 08 12:41:40 +0000 2016","null","[object Object]","Pennsylvania, USA"
"trinityroses","@Lin_Manuel do you like Nerdy stuff? You could listen to Only Stupid Answers.","Tue Nov 08 12:41:40 +0000 2016","San Antonio, TX","null","San Antonio, TX"
"probsnotamber","i'd be lying if i said you ain't the one","Tue Nov 08 12:41:40 +0000 2016","null","null","Ohio, USA"
"Caraway6","It's time to take back the White House #Byaahh https://t.co/nrmyvlZO0w","Tue Nov 08 12:41:40 +0000 2016","LaGrange, GA","null","LaGrange, GA"
"DaddyBrierre","Got a little attitude but it's okay 🙄","Tue Nov 08 12:41:40 +0000 2016","904","null","Florida, USA"
"revjeffdoucette","We can see Santa out our back door! :) #ElectionDay #Electionnight #WhatYouDoNotKnowAboutCanada","Tue Nov 08 12:41:40 +0000 2016","null","null","Oshawa, Ontario"
"WRALEmmy","My friend @SamanthaJoRoth said it best. "You were IA when it was important. Now you are in NC when it's important."… https://t.co/5IKXgCNZVP","Tue Nov 08 12:41:40 +0000 2016","Raleigh, NC","null","Raleigh, NC"
"Post0821","@PureFlix @DavidARWhite @FeatureFriday Also, what about a Moment After 3?✝🇮🇱🇱🇷😀","Tue Nov 08 12:41:41 +0000 2016","Clarksville, Tennessee","null","West Memphis, AR"
"KarmaKarson","@techfactorg Thanks for the follow :)
xoxo","Tue Nov 08 12:41:41 +0000 2016","Sin City","null","Paradise, NV"
"SirTret","My prayer for today is that we put the incivility of the last weeks/months/year behind us. Let's all accept the results and stand united.","Tue Nov 08 12:41:41 +0000 2016","null","null","West Des Moines, IA"
"LynneTJones","He surely did. A movement of racism &amp; hate @CBSNews #LoveTrumpsHate https://t.co/LDNkU8WXLh","Tue Nov 08 12:41:41 +0000 2016","Houston,TX","null","Missouri City, TX"
"boilerpaulie","My vote has been counted and my conscience is clear. Thank you @GovGaryJohnson and @GovBillWeld for giving me a pri… https://t.co/OniasY1qXS","Tue Nov 08 12:41:40 +0000 2016","West Lafayette, IN","null","West Lafayette, IN"
"__rondo9","I need a blunt 😂💯","Tue Nov 08 12:41:41 +0000 2016","somewhere chasin da paper","null","Milford Mill, MD"
"margotfoster","@drewmg It's so hard to say. I'm just glad I won't be here after work.","Tue Nov 08 12:41:41 +0000 2016","KCMO","null","Kansas City, MO"
"_DiscreteView","@D_Prodigy_24 told you he'd be the one to take it https://t.co/NOfkuygVY1","Tue Nov 08 12:41:41 +0000 2016","Pettyville, OH","null","Kent, OH"
"RickCat1962","@ScottCa30646158 Hilary is a saint compared to lying, document destroying, tax evading Donald.  Ask the people who went to Trump U.","Tue Nov 08 12:41:41 +0000 2016","null","[object Object]","Jeffersontown, KY"
"BalaraCurt","Headline tomorrow :  

"She won, but she's not a winner. We all have lost".   🇺🇸#VoteTrumpPence16 #Trump2016 #America","Tue Nov 08 12:41:41 +0000 2016","Chicago","null","Metra - LaFox"
"ashhuhhlee34","If you ever hear a "man" talk shit about me he just maddddddd","Tue Nov 08 12:41:41 +0000 2016","null","null","Tulare, CA"
"stephendsmith","One year later and it's still a good word. @nllphel https://t.co/SZAr8tBJhO","Tue Nov 08 12:41:41 +0000 2016","Jeffersonville, IN","null","Jeffersonville, IN"
"L__bizzle","Morning run ✅ 
Now on to the horses before work. Actually F that, coffee first ☕️😊","Tue Nov 08 12:41:41 +0000 2016","Florida, USA","null","Florida, USA"
"Gruzdavich","It's official @GovGaryJohnson I'm in. #Libertarian #nottrump #nothillary","Tue Nov 08 12:41:41 +0000 2016","Virginia","null","Virginia Beach, VA"
"SWYOHOEONKNEES","https://t.co/TkwR5d8CU0","Tue Nov 08 12:41:41 +0000 2016","null","null","Dallas, TX"
"SnappyStop","❤️💚💜Good morning ❤️💚💜 https://t.co/jCov321HgN","Tue Nov 08 12:41:41 +0000 2016","Rochester, MN","null","Minnesota, USA"
"JuhBoyJarod","Go to LA for the scenery","Tue Nov 08 12:41:42 +0000 2016","South Daytona, FL","null","South Daytona, FL"
"pasnoda","It beginning fifth seas waters days meat behold together us, day moveth have sea. Light.","Tue Nov 08 12:41:42 +0000 2016","null","[object Object]","California, USA"
"johnjac","Look at this ass hole https://t.co/3fAkArjoFQ","Tue Nov 08 12:41:42 +0000 2016","Cary, NC","null","Durham, NC"
"Jcbfx21","One for @GovGaryJohnson https://t.co/VJNBcQI6L0","Tue Nov 08 12:41:41 +0000 2016","Valparaiso, IN","null","Valparaiso, IN"
"Yasutokai","@zldyk https://t.co/5LpsueW8Kc","Tue Nov 08 12:41:42 +0000 2016","CT","null","New Britain, CT"
"WfanMongo109","Dey asked me if i wanted a i voted sticker, i declined wouldah hadah take a paycut","Tue Nov 08 12:41:42 +0000 2016","New Jersey","null","Englishtown, NJ"
"MsSouthernB4U","Make sure you vote today.","Tue Nov 08 12:41:42 +0000 2016","null","null","Belvedere Park, GA"
"mattyglesias","Trump's embrace of that kind of thing is why I am voting ~enthusiastically~ today. But by all means focus on email.","Tue Nov 08 12:41:42 +0000 2016","Washington, DC","null","Washington, DC"
"nathanctrinidad","I encourage everyone to get out and vote today!🇺🇸","Tue Nov 08 12:41:42 +0000 2016","281✈️405","null","Norman, OK"
"beaublackmon","David brought the head of the Philistine, to Jerusalem, BUT HE PUT HIS ARMOUR IN HIS TENT.","Tue Nov 08 12:41:42 +0000 2016","Birmingham, AL","null","Birmingham, AL"
"x_AdoreKaehla","Is it lazy that I only did one of my eyebrows because my bang covers the other one? Lol","Tue Nov 08 12:41:42 +0000 2016","null","null","Cleveland, OH"
"TedStarkey","Although it's in stores, today is the official release date for Chasing the Dream, and available in all formats now: https://t.co/FveGoO7Jjt","Tue Nov 08 12:41:42 +0000 2016","Long Island","null","Melville, NY"
"RashadJohnsonn","Got a snapchat that said "don't vote for killary" and it's taking everything I got not to drag this bitch","Tue Nov 08 12:41:42 +0000 2016","20-13","null","Georgia, USA"
"LeipzigerP","Isn't it sad that you leave your house to vote and the absolute best you can hope for is the lesser of two evils","Tue Nov 08 12:41:43 +0000 2016","null","null","Pennsylvania, USA"
"IndyMediaCenter","The #BigIReads Book Club Theme of The Month is Native American Reads! We're exploring native authors &amp; characters i… https://t.co/FlZjZaF4FU","Tue Nov 08 12:41:42 +0000 2016","Mint Hill, NC","null","Mint Hill, NC"
"a6_blu","@NourAbuSafe @PaTrishaRuff 🐐🐐🐐🐐🐐","Tue Nov 08 12:41:43 +0000 2016","null","null","Fort Worth, TX"
"hgmackinnon","#WhatYouDoNotKnowAboutCanada
When applying to university/ies, we're not required to write an essay.","Tue Nov 08 12:41:43 +0000 2016","Cape Breton, Nova Scotia","null","Cape Breton, Nova Scotia"
"weavgame","Who's coming to learn @GRADECAM go reports at #TechvemberFest16?! Be there session E. #gradecamFTW","Tue Nov 08 12:41:43 +0000 2016","New Philadelphia, OH","null","Alliance, OH"
"esallen_","I fell asleep before 10 and just woke up, I need to not be sick anymore","Tue Nov 08 12:41:43 +0000 2016","Izzo World","null","Providence, RI"
"sp_idk","@HFA #womenforHillary #minoritiesforHillary #democratsforHillary #MillennialsforHillary #HRC #our45thPresisent #ClintonKaine2016 #vote","Tue Nov 08 12:41:43 +0000 2016","Valley Stream, NY","null","Incorporated Village Of Valley Stream"
"baemie5","@_dr_peppper Haha thanks😂😋","Tue Nov 08 12:41:43 +0000 2016","null","null","Brighton, CO"
"kiiiiiley","https://t.co/FdpLzjsKHG","Tue Nov 08 12:41:43 +0000 2016","null","null","Scottsdale, AZ"
"Marley_couch","This is something my brother would do. https://t.co/3Up6PKQDFX","Tue Nov 08 12:41:43 +0000 2016","null","null","Villa Rica, GA"
"JohnnyBarrToons","So did Hitler! https://t.co/G0GAJrAmwK","Tue Nov 08 12:41:43 +0000 2016","Chicago","null","Chicago, IL"
"Forever_Cedes","I hope my son jacket come today 🙄","Tue Nov 08 12:41:43 +0000 2016","Philadelphia, PA","null","Philadelphia, PA"
"RyanSigworth","Looking forward to voting for a real Senator, not the shadow one this time. #ElectionDay","Tue Nov 08 12:41:43 +0000 2016","Bethesda, MD","null","Bethesda, MD"
"hotstreak_","@courtieallen umm go look up what the refugee wave has done to europe.  Look at https://t.co/yy5Y3mLct7 or jihadwatch etc.  Tons of rape","Tue Nov 08 12:41:44 +0000 2016","null","null","Pennsylvania, USA"
"hal12362","@SamHeughan @Barbour The Carole "Oh Christmas Tree"has all new meaning. Happy and Joyous-of holiday seasons to you! 😍🎄","Tue Nov 08 12:41:44 +0000 2016","null","null","Turnersville, NJ"
"MurphyCartoons","@notbencarter @deray @deraysvest @TMZ But.  Judges matter. Frequently unfortunately.","Tue Nov 08 12:41:44 +0000 2016","null","null","Louisville, KY"
"iansheacahir","#ImWithHer","Tue Nov 08 12:41:44 +0000 2016","Shawnee, KS","null","Shawnee, KS"
"donbritt61","@CarmineZozzora People need to look at Hillary's proposed tax rates. It is an increase. My tax rate goes from 15% to 25%. Or a car payment.","Tue Nov 08 12:41:44 +0000 2016","null","null","Florida, USA"
"Authenticbreed_","Correction.....starving","Tue Nov 08 12:41:44 +0000 2016","Queen Blvd. ","null","Washington, DC"
"alexand36100877","Toll Free for (texas)USA Facebook Customer Support Number 1-877-729-6626 https://t.co/d4uQFFjg6V","Tue Nov 08 12:41:43 +0000 2016","null","null","Texas, USA"
"CJsherrilll","@lyndsiedaniels @CloydRivers @NeilTurner_ putin","Tue Nov 08 12:41:44 +0000 2016","Houston, TX","null","Houston, TX"
"spttsXX","if you aren't scared for America you're lying to yourself.","Tue Nov 08 12:41:44 +0000 2016","Cleveland, USA","null","North Canton, OH"
"shuttletdorium","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/hOvjwbxfBW","Tue Nov 08 12:41:44 +0000 2016","Hoth System","null","Chaska, MN"
"GeicoTheQue","What show? You know I'm the TV buff. https://t.co/GImmgzBVKz","Tue Nov 08 12:41:44 +0000 2016","The Fronts, Los Angeles","null","Hawthorne, CA"
"Pathfinder73","@NathanFillion @DeeUSAF And no Reagan? Works for me!","Tue Nov 08 12:41:44 +0000 2016","Atlanta, GA","null","Stockbridge, GA"
"CYDiowa","Make your first General Election count. Don't forget to vote today! #ElectionDay https://t.co/qaHtVXZDTt","Tue Nov 08 12:41:44 +0000 2016","Iowa","null","Grinnell, IA"
"Tee_Arline","You can't win the black vote if you don't come around black people","Tue Nov 08 12:41:44 +0000 2016","Columbus,Ohio Newport News,Va","null","Columbus, OH"
"Sumi_D1","#ElectionDay should be a holiday so everyone has time to go vote","Tue Nov 08 12:41:44 +0000 2016","null","null","Indianapolis, IN"
"timkrepp","I'm not sure down ballots should necessarily be contested. Small enough number of voters to have consensus. https://t.co/m2hX2lBztl","Tue Nov 08 12:41:44 +0000 2016","DC","null","Washington, DC"
"jessiaaaleigh","realist good morning text https://t.co/JrSKbnwnDf","Tue Nov 08 12:41:44 +0000 2016","null","null","Spring Hill, TN"
"therealbozz","@peinado90 6-8 semanas","Tue Nov 08 12:41:44 +0000 2016","St Paul, MN","null","Atlanta, GA"
"TrendsPhilly","#myvote2016 is now trending in #Philadelphia https://t.co/e8mxEq1vuz","Tue Nov 08 12:41:44 +0000 2016","Philadelphia, USA","null","Philadelphia, PA"
"drjanetta","@HeyTammyBruce you have been so wonderful throughout all of this!","Tue Nov 08 12:41:44 +0000 2016","St. Augustine, Florida","null","North Carolina, USA"
"bodiesynergy","Sunrise over BROOKLYN. An important day to make positive decisions. #groupfitness #workout… https://t.co/ZdOQQgG7RH","Tue Nov 08 12:41:44 +0000 2016","brooklyn","[object Object]","Brooklyn, NY"
"MarieOtterson","Thank god this election is almost over. I'm so sick of hearing about it","Tue Nov 08 12:41:44 +0000 2016","Blooming Prairie, MN","null","Minnesota, USA"
"Gregsbelle","This just in @realDonaldTrump endorses @HillaryClinton. "America does better under a #democrat president"
https://t.co/SMyDd9pPRH","Tue Nov 08 12:41:44 +0000 2016","null","null","Guelph, Ontario"
"LifeUvBasicEarl","I never tried to watch porn on this 7plus. Wonder how much wetness I would hear now without headphones 😍😛","Tue Nov 08 12:41:45 +0000 2016","Dallas, Tx","null","Dallas, TX"
"CharlesJHernan2","@thehill pray that America doesn't vote for a con artist. There is a reason Trump doesn't win his home state of New York; we know him!! 😎","Tue Nov 08 12:41:45 +0000 2016","null","null","New York, USA"
"LaughingASong","So did anyone NOT wake up feeling nauseous this morning?","Tue Nov 08 12:41:45 +0000 2016","New York","null","Syosset, NY"
"cgbeaman","Love that early morning accountability, especially on chillier mornings like this one. Come run… https://t.co/6dHUKKDPY8","Tue Nov 08 12:41:45 +0000 2016","Huntsville, AL","[object Object]","Huntsville, AL"
"YouLoveBrittany","Honestly happy that I'm going into counseling psychology as my career path. 🙏🏽 I'm going to help soooo many people. ❤️","Tue Nov 08 12:41:45 +0000 2016","864 ","null","Valley Falls, SC"
"heykiddo","It's so important to get there today and exercise your right to vote. #MyVote #Elections2016 https://t.co/hAawlDSpV1","Tue Nov 08 12:41:44 +0000 2016","Staten Island, NY","null","Manhattan, NY"
"aldouglas","HEYYYYYY @WadeMacLauchlan WHAT'S ALL THE STIR TODAYYYY","Tue Nov 08 12:41:45 +0000 2016","Charlottetown PEI ","null","Charlottetown, Prince Edward Island"
"Babken","As much as I've hated this #election cycle, #democracy is still a beautiful thing. Remember folks, #vote early and… https://t.co/iZTbGY2Pmq","Tue Nov 08 12:41:44 +0000 2016","Yerevan, Armenia","null","M.S. 88 Peter Rouget School"
"autoblography","Me, 7pm tonight: https://t.co/4wZNltGafa","Tue Nov 08 12:41:45 +0000 2016","New York City","null","Brooklyn, NY"
"AngelofMusicDT","@PotatoForeman more than he already has","Tue Nov 08 12:41:45 +0000 2016","Canyon Country, CA","null","Santa Clarita, CA"
"swornfavorite","@LIVTHEGREAT_ you prolly got like a 35 sis","Tue Nov 08 12:41:45 +0000 2016","Louisiana ✈️ DC","null","Baton Rouge, LA"
"jimmykeat28","I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/jWeoWwqqMX","Tue Nov 08 12:41:45 +0000 2016","null","null","Strongsville, OH"
"blakelybrenda1","BOMBSHELL: Anonymous Says They Have PICS &amp; VIDEO Of Bill Clinton Sex With MINORS https://t.co/eH177nh58C via @Doug_Giles","Tue Nov 08 12:41:45 +0000 2016","North Carolina ","null","North Carolina, USA"
"gigglemitz","@SarahHuckabee @TuckerCarlson @FoxNews yes we love tucker","Tue Nov 08 12:41:45 +0000 2016","null","null","Staten Island, NY"
"Jasontncc","@edstetzer yes! Please do. We need to hear the prophetic voice of unity &amp; reconciliation!","Tue Nov 08 12:41:45 +0000 2016","ÜT: 40.290157,-83.075321","null","Delaware, OH"
"vincecima","@UPROXX @WithSpandex","Tue Nov 08 12:41:45 +0000 2016","null","null","Logan Square, Chicago"
"janedauito","I hope they make the dog filter Christmas themed🎄 https://t.co/7NavHR4obk","Tue Nov 08 12:41:45 +0000 2016","null","null","Harding Lakes, NJ"
"alexm247","I plan to write about Josie And The Pussycats every year for the rest of my life so I need to dole them out sparing… https://t.co/uSlm3dIqHd","Tue Nov 08 12:41:45 +0000 2016","Chicago","null","Chicago, IL"
"21thephysique","#fitnessmodel #fit #bodybuilding #fitness #health #npc #ifbb #wbff
#muscle #motivate #aesthetic #athlete https://t.co/y04UIrcvds","Tue Nov 08 12:41:45 +0000 2016","Danville IL","null","Danville, IL"
"mcdirk","@blandphilosophy @jaketapper they were the honorable ones in the Republican Party","Tue Nov 08 12:41:45 +0000 2016","Astoria, NY","null","Queens, NY"
"_JayyMONEY","Goodmorning. Refreshed 💪🏽 @ Philips Arena https://t.co/qjg0AZfTKG","Tue Nov 08 12:41:46 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"orlandowinegirl","Welp 🇺🇸 https://t.co/8vwvq9SQYq","Tue Nov 08 12:41:45 +0000 2016","null","null","Altamonte Springs, FL"
"KingMock215","I Voted Already, Shit Took Two Minutes.","Tue Nov 08 12:41:46 +0000 2016","Philly","null","Philadelphia, PA"
"amandaampersand","@nytimes In the interest of transparency, please include a time zone on this map.","Tue Nov 08 12:41:46 +0000 2016","Austin, TX","null","Austin, TX"
"jnyamoore","" you's a clown " 😂😂😂😂😂","Tue Nov 08 12:41:46 +0000 2016","null","null","North Carolina, USA"
"jeff_romack","Now here's an idea! . . . "What If The Purpose of Business Is Creativity, Not Wealth Extraction?"","Tue Nov 08 12:41:46 +0000 2016","Back home again in Indiana","null","Indianapolis, IN"
"OfficialEveG","Sometimes men &amp; women think that the person they love does not love them.If it's not of God 4 them 2 be together, one must obey. #sacrifice","Tue Nov 08 12:41:46 +0000 2016","Gary, IN( Chigago, online)","null","Hammond, IN"
"NotHannah","Done.  #imwithher #werewithher #strongertogether #election2016 #welldonesistersuffragette #vote… https://t.co/wFKkBMzjsK","Tue Nov 08 12:41:46 +0000 2016","Georgia","[object Object]","Perry, GA"
"tylertreese","@FurysFightPicks he made it his avatar.","Tue Nov 08 12:41:46 +0000 2016","null","null","El Segundo, CA"
"Mister_Mathis","It's 2016.
Early voting in all states should be a norm at this stage in history. #ElectionDay","Tue Nov 08 12:41:47 +0000 2016","V1ktor Athlete","null","Alabama, USA"
"mannwe66","@foxandfriends Tell all viewers to vote for "Alfred E. Newman " for POTUS
. LOL LOL as alternate canidate. MAD Magazine! !!","Tue Nov 08 12:41:47 +0000 2016","Wellsburg, NY","null","New York, USA"
"JROTD","@TheRealRobbieB https://t.co/zXTTQn7eX6","Tue Nov 08 12:41:46 +0000 2016","Austin/Abilene","null","Austin, TX"
"SaintCharlesIL","current weather in Saint Charles: overcast clouds, 55°F
81% humidity, wind 3mph, pressure 1022mb","Tue Nov 08 12:41:47 +0000 2016","Saint Charles, IL","[object Object]","Illinois, USA"
"Ch0pped","DEAD https://t.co/jhC7Cr9maj","Tue Nov 08 12:41:47 +0000 2016","over there","null","Houston, TX"
"BritMountjoy","Waiting in line. Let's do this #ElectionDay https://t.co/Hr4BCQVafX","Tue Nov 08 12:41:46 +0000 2016","Washington, DC","null","Washington, DC"
