This Twitter Feed is Recording for this Bounding Box (sw long, sw lat, ne long, ne lat)  -84.6,33.3,-83.9,33.9Starting at this date and time  Fri Nov 04 2016 20:56:57 GMT-0400 (Eastern Daylight Time)
Screen Name, Tweet Content, Tweet Time, User Location, Coordinates, Tweet Place
"SpydermanReady2","@TRUUSCOTCHY @shon_luv2smile @scholasticgirl4 @KimWaterman @Breezie_F_Baby @Dopeboylv @professa_ez @ChanTpearson… https://t.co/zfWgo607nJ","Sat Nov 05 00:59:35 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"SHEILAMCHONE","@W_Angels_Wings 
Thank you so much for your RT! I am trying to help my sister's class!","Sat Nov 05 00:59:35 +0000 2016","Mount Airy, North Carolina","null","North Carolina, USA"
"Dinkeldash","@tarastrong @ThomasSanders You are having too much fun with snap chat.","Sat Nov 05 00:59:36 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"750Blair","When you're actually a good person but, people judge you for your actions and mistakes.","Sat Nov 05 00:59:37 +0000 2016","Wallace, NC","null","North Carolina, USA"
"Brittniiiiiii","IM SO TIRED","Sat Nov 05 00:59:39 +0000 2016","null","null","Georgia, USA"
"Charles_Curcio","Michael Preslar with a two yard TD, XP good. 30-6 South, 6:53 left 4th","Sat Nov 05 00:59:40 +0000 2016","Albemarle, North Carolina","null","North Carolina, USA"
"GailCroceSturm","#RememberWhenTrump supported his sons slaughter of endangered animals https://t.co/RsB5NVTMw5","Sat Nov 05 00:59:40 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"monica19205","😡🤗🙄🤓👺👹💉","Sat Nov 05 00:59:41 +0000 2016","null","null","Smyrna, GA"
"Karie_Gates","Don't sleep on my Bulls this year either","Sat Nov 05 00:59:41 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Chavon1975","I'm not even a fan on Clinton but Trump...LOL...Man please, that dude doesn't understand foreign policies or relations...lol","Sat Nov 05 00:59:41 +0000 2016","The Universe ","null","North Carolina, USA"
"ChaseFoltyn","@madrmorris psh i googled them","Sat Nov 05 00:59:43 +0000 2016","Where I Am","null","Georgia, USA"
"danielsobczak","Nice! Steve can't even finish calling the penalty and we score the PP goal! #BattleTogether","Sat Nov 05 00:59:46 +0000 2016","Snellville, Georgia","null","Georgia, USA"
"Finessing_only","Where the moves at tonight me and @1OLA_ANT pushing up","Sat Nov 05 00:59:47 +0000 2016","Georgia State","null","Georgia, USA"
"ashleletourneau","Thanks for chasing your dream with me diamondfitnessmmajay again so proud of you and so so happy… https://t.co/QR9LQpbtOf","Sat Nov 05 00:59:48 +0000 2016","Kingston, ON","[object Object]","Georgia, USA"
"KD4NGCWX","21:00:01 |Temp: 62.4ºF | Heat Index: 62.4ºF | Dew Point: 52.1ºF | Rain today: 0.00 inches | Wind: 0.0 mph from the NE, Gusting to 0.0","Sat Nov 05 00:59:54 +0000 2016","Milledgeville,GA","[object Object]","Georgia, USA"
"steve6971","@espn Register FREE to Win Prizes https://t.co/X97r3o9KOt 🏈⚾️⚽️🏀 https://t.co/KhN0y6mj1Y","Sat Nov 05 00:59:54 +0000 2016","NC","null","North Carolina, USA"
"MoboFett","@SCUFAssist I only need one and I dont need the tool kit thing. How would I do that","Sat Nov 05 00:59:54 +0000 2016","null","null","Georgia, USA"
"Gary_G315","@keemkahlil you get caught with bud out here theyll arrest you","Sat Nov 05 00:59:55 +0000 2016","Jasper, GA","null","Georgia, USA"
"GENODABOSS","@mistakingz28 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up t… https://t.co/VYEpODAImZ","Sat Nov 05 00:59:56 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"NichelleJanae","Earlier 💋 https://t.co/Mlg12pHbJc","Sat Nov 05 00:59:57 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"gildaleex3","Never get too comfortable","Sat Nov 05 00:59:57 +0000 2016","null","null","North Carolina, USA"
"lizbethsal5","I'm butt hurt.. When I shouldn't be OMG I hate this so much","Sat Nov 05 00:59:59 +0000 2016","Lilburn, GA","null","Lilburn, GA"
"Gvvrvnchy","- yes , we know you're nervous . 
As you should be .","Sat Nov 05 00:59:59 +0000 2016","$kirt Blatlana","null","Georgia, USA"
"IGMuneyBagz","Ain't A Drumline 40 Long Like Ah Trumpet","Sat Nov 05 00:59:59 +0000 2016","Washington, DC","null","McDonough, GA"
"brez_zollinger","This is why I'm the way I am. https://t.co/cP6zoI1rh3","Sat Nov 05 00:59:59 +0000 2016","Bryson City NC","null","North Carolina, USA"
"jaydaxjay","Yeaaaa dat way","Sat Nov 05 01:00:04 +0000 2016","null","null","Atlanta, GA"
"kxng_Eri","U look like the worlds finest slave😂 https://t.co/dDE2GsiT2E","Sat Nov 05 01:00:05 +0000 2016","null","null","Morrow, GA"
"UncleSteveInGa","Thanks @Daggy1 @uniquelady12455 @uncleray33 @uprightinusa @USAfree123 @USAlivestrong @UlaViola @uselephants @upthereworkin 😄🆒👍🇺🇸😀","Sat Nov 05 01:00:06 +0000 2016","null","null","Georgia, USA"
"yofancy_","*Ciara https://t.co/CEsD8xol9J","Sat Nov 05 01:00:07 +0000 2016","null","null","Atlanta, GA"
"JackieNLe","@TheMindBlowings @tit_thy of course we'd be listed","Sat Nov 05 01:00:08 +0000 2016","null","null","North Carolina, USA"
"KatBarrera","I love this picture of my daughter and my dad ! #ilovehercurls @… https://t.co/3VpTqlfov3","Sat Nov 05 01:00:08 +0000 2016","Atlanta, GA","[object Object]","Georgia, USA"
"kgam_","On meeee !!! 😩😂 https://t.co/VTWyOnuwa3","Sat Nov 05 01:00:10 +0000 2016","instagram @graciaadele","null","North Carolina, USA"
"JDNsports","End 3q Richlands 42 White Oak 33","Sat Nov 05 01:00:10 +0000 2016","Onslow County, NC","null","North Carolina, USA"
"amilioncraigg","someone bring me donuts &amp; a bucket of chicken","Sat Nov 05 01:00:10 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"irfirestarter","Yasss! Please and thank you @CNN https://t.co/P4XpRZUUZ5","Sat Nov 05 01:00:11 +0000 2016","Under the moon!","null","North Carolina, USA"
"nativeKay_","@reggie_bradsher follow back","Sat Nov 05 01:00:12 +0000 2016","313 ✈ 336","null","North Carolina, USA"
"langoworld","💯 https://t.co/QRN9LslBmZ","Sat Nov 05 01:00:12 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ChuckThaGawd","lmfaoooooo https://t.co/QMO6nELaYF","Sat Nov 05 01:00:13 +0000 2016","215 ➡️ 678","null","Georgia, USA"
"wildkidlexus","We can't go out said https://t.co/OZenVfMBof","Sat Nov 05 01:00:16 +0000 2016","Puerto Rico, USA","null","Stockbridge, GA"
"belladoll94","hey beautiful https://t.co/zoos05Tiz4","Sat Nov 05 01:00:16 +0000 2016","null","null","Georgia, USA"
"jaaytovenn","These white people be annoying when they talking about Michael Vick and this dog situation","Sat Nov 05 01:00:16 +0000 2016","null","null","Georgia, USA"
"HLBthree","I always love seeing my dear #NPBfag. Such a great dinner at @TierrasAlto640 with @nicolepbrooks and our best friends ❤️","Sat Nov 05 01:00:16 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"HickFlat7on7","Sermon with the punt return to our 35 he's a big dude","Sat Nov 05 01:00:17 +0000 2016","Canton , Georgia ","null","Georgia, USA"
"OlasWorld_","@prospectaj_ how bout ya soul 🙃","Sat Nov 05 01:00:17 +0000 2016","♻️ ( $0UFSiDE ) ","null","Georgia, USA"
"DC2Smoove","LMFAO you a head ass https://t.co/QgKAwqNThq","Sat Nov 05 01:00:18 +0000 2016","202 Raised.. ✈️ 404 payin","null","Jonesboro, GA"
"GENODABOSS","@LO_LO_G83 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up today https://t.co/441PwHvMLr","Sat Nov 05 01:00:17 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"Sammyc_XC","Wanna know what's it's like to be an insecure hypocritical dumbass, follow this account https://t.co/Caj3aIRAOn","Sat Nov 05 01:00:18 +0000 2016","null","null","Georgia, USA"
"Hey_MsZ","Tonight was incredible! Thank you CCES PTO!!! #coltsontheGLO #CCEScolts https://t.co/Qo4xjVlPyr","Sat Nov 05 01:00:18 +0000 2016","Sandy Springs, GA","null","Sandy Springs, GA"
"SHEILAMCHONE","@babyquiltlady @Ryan7Read @OZOBOT @DonorsChoose 
Thank you for the RT!","Sat Nov 05 01:00:19 +0000 2016","Mount Airy, North Carolina","null","North Carolina, USA"
"chauce29","80% of people getting Health Insurance through the Exchanges qualify for subsidies. Their premiums for 2017 will go up nominally or lower.","Sat Nov 05 01:00:21 +0000 2016","Fayetteville, GA","null","Georgia, USA"
"yunangel1","Chiquita bonita bebe 😘","Sat Nov 05 01:00:22 +0000 2016","null","null","Atlanta, GA"
"MTK_TMK","My nights don't get better they get worse .","Sat Nov 05 01:00:22 +0000 2016","ATL Hoe","null","Georgia, USA"
"queenren_","@shortylikemo I love you too💗💗💗","Sat Nov 05 01:00:22 +0000 2016","null","null","North Carolina, USA"
"Lundynnnnnn","Interrupting my meal so sell me phone chargers for $1. https://t.co/1mwqSuvE7M","Sat Nov 05 01:00:22 +0000 2016","Atlanta ","null","Atlanta, GA"
"TheRealJmolton","So many things I can work on, so many things I can improve. But Those mistakes in the game are to help me Learn and improve. ☝🏼️🏀","Sat Nov 05 01:00:23 +0000 2016","Georgia, USA","null","Georgia, USA"
"toastersix","@Randomikari EYYYY KNOW THAT FEEL.","Sat Nov 05 01:00:23 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"mistahmorris","You shake me up, the moment before sleep, you're calling out the demons inside me, and when they're gone, the hours I'm awake.","Sat Nov 05 01:00:23 +0000 2016","swimming in the deep end. ","null","Georgia, USA"
"burnsbulldogs","Hilltopper first down to about the Bulldog 25.","Sat Nov 05 01:00:24 +0000 2016","Lawndale, NC","null","North Carolina, USA"
"WWA_3","That's dope as hell. 👍🏼 https://t.co/ovW7gcpO5f","Sat Nov 05 01:00:25 +0000 2016","Atlanta","null","Atlanta, GA"
"SPXBands","THAT WAS SO SPECIAL!!! https://t.co/XusDHoAupj","Sat Nov 05 01:00:25 +0000 2016","Atlanta, GA","null","George B. Maloof Stadium"
"Laura722","@IversonKwan oh I'm voting, but hopefully to send the crooked criminal under federal investigation home for good. #VoteTrumpPence16","Sat Nov 05 01:00:27 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"wendyleeherman","Our first time in a photo booth ❤️ @ Fernbank Museum of Natural History https://t.co/VVQwvi0GKO","Sat Nov 05 01:00:27 +0000 2016","Atlanta, GA","[object Object]","Druid Hills, GA"
"iDamienJackson","@TiricoHairline he gots ta be in the tribe.","Sat Nov 05 01:00:28 +0000 2016","The A.Never Hotlanta","null","Lithia Springs, GA"
"Yecatsisblessed","Y'all, only 95 hours left till it's official that @GovGaryJohnson is announced our new president‼️","Sat Nov 05 01:00:31 +0000 2016","Dahlonega, GA","null","Georgia, USA"
"emmilybrock","do I have the prettiest best friends ever or what?? 😭😍 https://t.co/98BFBCw7Ue","Sat Nov 05 01:00:31 +0000 2016","Goldsboro, NC","null","North Carolina, USA"
"1enora_br00k5",""They are playing in dust"","Sat Nov 05 01:00:32 +0000 2016","null","null","North Carolina, USA"
"thejohnnyb","Recording our next single at The Rockporium with our friend Matt Rolfe and Scotty Wilbanks of Third Day!… https://t.co/SPDuMwMwze","Sat Nov 05 01:00:32 +0000 2016","Georgia on my mind","null","Georgia, USA"
"YouSleepOnTray","LMFAO https://t.co/L74156eHD1","Sat Nov 05 01:00:33 +0000 2016","Atlanta, GA","null","Georgia, USA"
"ChetPowell","@Yamiche Damn straight! It's no time to be subtle. And just vote, but #VoteBlueAllTheWay!","Sat Nov 05 01:00:36 +0000 2016","Georgia, USA","null","Georgia, USA"
"kristin84988906","i just lost $30 how yalls night","Sat Nov 05 01:00:36 +0000 2016","Eatonton, GA","null","Georgia, USA"
"GTfangirl","@RyanSchraeder73 Congratulations on the GREAT win last night!! #RiseUp","Sat Nov 05 01:00:37 +0000 2016","Lawrenceville, Georgia ","null","Georgia, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/pDqLyoWo3t","Sat Nov 05 01:00:38 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"watummaa","I don't see a problem in splitting finances half and half with my spouse .... like I'm not making him or her pay for everything the hell .","Sat Nov 05 01:00:38 +0000 2016","cali ✈️ maryland ✈️ georgia","null","Atlanta, GA"
"HickFlat7on7","3rd and 6 big play","Sat Nov 05 01:00:39 +0000 2016","Canton , Georgia ","null","Georgia, USA"
"Gunwalkie","@RoyaIize @TheClutchology would you play with a washed shitty like me","Sat Nov 05 01:00:40 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"B3000","I may be rolling in the oldest plane in the @delta fleet right now. Like Nixon administration business. https://t.co/AKTunV4wiY","Sat Nov 05 01:00:40 +0000 2016","Los Angeles","[object Object]","College Park, GA"
"jontlewis","@PensfanRVA go for it... collecting Pens, too though😅","Sat Nov 05 01:00:42 +0000 2016","Atlanta","null","Georgia, USA"
"SinBinPhantoms","GOAL! GREG CAREY ON THE POWER PLAY!","Sat Nov 05 01:00:43 +0000 2016","Atlanta, GA","null","Georgia, USA"
"I_am_Syn_City","@Rhea_2times I ain't here to lie to yall","Sat Nov 05 01:00:44 +0000 2016","Kennesaw Ga ✈ Boston","null","Georgia, USA"
"jakeocallaghan","All I care about is building, working, working, working. Relaxing is the most stressful fucking thing.","Sat Nov 05 01:00:45 +0000 2016","Athens","null","Georgia, USA"
"jb19tele","@IngrahamAngle @hokiedokiemike @politico @POTUS @realDonaldTrump ....#BHO IS AFRAID HE WILL EVENTUALLY GO DOWN WITH HILLARY! HE'S GUILTY!😉","Sat Nov 05 01:00:46 +0000 2016","null","null","Georgia, USA"
"GabeWhisnant","3 plays into 2nd half. It's KM 36-0 over EB. McClain with this third TD of the night. Also had a 33-yard run to start the drive.","Sat Nov 05 01:00:48 +0000 2016","From old houses, to old towns ","null","Brookhaven, GA"
"GENODABOSS","@YBMUSIC910 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up tod… https://t.co/ilhwKqIBcK","Sat Nov 05 01:00:47 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"dynamicalan","@AC360 it means we don't do what they both always do to the other candidate.","Sat Nov 05 01:00:49 +0000 2016","Atlanta, GA","null","Druid Hills, GA"
"Ethan__Melton","Is tipping a foreign concept in the black community? #ReplyTweet","Sat Nov 05 01:00:49 +0000 2016","RH","null","Georgia, USA"
"AaTant","@MacGyverCBS @MacGyverWriters next weeks episode.  Can it be Friday already","Sat Nov 05 01:00:49 +0000 2016","Atlanta, GA","null","Georgia, USA"
"kxng_Eri","Shut up. This is the best video u gon get https://t.co/P0vGepgIZO","Sat Nov 05 01:00:51 +0000 2016","null","null","Lake City, GA"
"rhondawfleming1","Trump loves this Country &amp; loves the People - He believes government is here to serve the people, not the people se… https://t.co/PHPicP7eps","Sat Nov 05 01:00:52 +0000 2016","null","null","North Carolina, USA"
"mikahbaylee4","@makaylasierraa https://t.co/opZKAb0Jpw","Sat Nov 05 01:00:53 +0000 2016","Gods hands","null","Georgia, USA"
"BigRedSmile","Berry Empanada😊 @ Loca Luna https://t.co/T6I3ZTd1fZ","Sat Nov 05 01:00:53 +0000 2016","atlanta","[object Object]","Atlanta, GA"
"zaryaashley","@just_lexxii 😂 from ft?","Sat Nov 05 01:00:54 +0000 2016","null","null","North Carolina, USA"
"fishpayton","@KittenHoliday @YouTube where is the rest of you.","Sat Nov 05 01:00:54 +0000 2016","Elberton Ga","null","Georgia, USA"
"lisastigall2","21-0 ECHS !!!  
FUCK OUTTA HERE NEWNAN","Sat Nov 05 01:00:56 +0000 2016","Newnan, GA","null","Georgia, USA"
"MigVill","Yo quiero https://t.co/Fby3L0e57k","Sat Nov 05 01:00:58 +0000 2016","Atlanta, GA","null","Marietta, GA"
"Suave1974","@M0NTESAN0 show me a game That's 100% realistic. Cause I need to buy it.... LOL","Sat Nov 05 01:00:59 +0000 2016","null","null","North Carolina, USA"
"_lilqua_","UGLY GOD THE 🐐  @UglyGod https://t.co/MC3MAtwIHz","Sat Nov 05 01:01:00 +0000 2016","Henderson, NC","null","North Carolina, USA"
"hellahellakat_","Still pretty sad @ the fact that I want to go but all my money from this check goes to my tests. :( https://t.co/JFS7xsDibN","Sat Nov 05 01:01:01 +0000 2016","null","null","Georgia, USA"
"_chassityboo","birthday in 6days and a month , gotta get boo'd up ! ❤️👅","Sat Nov 05 01:01:02 +0000 2016","Columbus, GA","null","Georgia, USA"
"Lundynnnnnn","Interrupting my meal to sell me phone chargers for $1 https://t.co/1mwqSuvE7M","Sat Nov 05 01:01:03 +0000 2016","Atlanta ","null","Atlanta, GA"
"GENODABOSS","@MrShakeLife5 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up t… https://t.co/D2BUxAqDlD","Sat Nov 05 01:01:04 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"Dinkeldash","@wilw You have to toughen up to this level: https://t.co/KlvDvrWI2Q","Sat Nov 05 01:01:05 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"thebaddestdoll_","@SHANIALASHAEE lol that's the sound 💀💀","Sat Nov 05 01:01:06 +0000 2016"," China","null","Vinings, GA"
"281chass","@_heyybrittany12 hey friend","Sat Nov 05 01:01:06 +0000 2016","eworld","null","Georgia, USA"
"wildkidlexus","@allaboutkayla_ when someone follow you you supposed to follow back","Sat Nov 05 01:01:08 +0000 2016","Puerto Rico, USA","null","Stockbridge, GA"
"JuanGrimaldo791","@Kbrito28 @Rayados ⚽️&gt;🎩 https://t.co/KbP5htlPvh","Sat Nov 05 01:01:08 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"annadruck5","just passed five different houses with Christmas lights already up. The madness has started. ☃️","Sat Nov 05 01:01:11 +0000 2016","null","null","Georgia, USA"
"Jaleesa_Nicole","Nah https://t.co/xEoT7mxQ5q","Sat Nov 05 01:01:12 +0000 2016","GEORGIA","null","Georgia, USA"
"baddgaltt","Albany is not the move anymore","Sat Nov 05 01:01:14 +0000 2016","Washington, DC ✈️ Georgia","null","Georgia, USA"
"mynmeholdweight","💸🔌🔫🌏 https://t.co/mpMVxIoie8","Sat Nov 05 01:01:15 +0000 2016","inSum","null","Atlanta, GA"
"drcoxwsu","Woot @FruitionPDX and @GalacticFunk (@ Variety Playhouse - @varplayhouse for Galactic with special guest Fruition) https://t.co/XZPzO15hpp","Sat Nov 05 01:01:15 +0000 2016","Atlanta, GA","[object Object]","Atlanta, GA"
"CarolinaWx","Today's Extended Forecast: https://t.co/XROSh5YkFC
 #CarolinaWx #ClaytonNC #Wx","Sat Nov 05 01:01:16 +0000 2016","Clayton, NC ","[object Object]","North Carolina, USA"
"hot1079atl","@peeweelongway x @Cassiusjay07 #LongwaySinatra out now !!! @TheDurttyBoyz https://t.co/xBH5dtSkx6","Sat Nov 05 01:01:17 +0000 2016","Radio | Online | Mobile App","null","Atlanta, GA"
"Harleynporter","me &amp; @Logan_Liv can talk about shows and movies all day long","Sat Nov 05 01:01:15 +0000 2016","null","null","Georgia, USA"
"DC2Smoove","😢 good thing I don't believe in divorce https://t.co/cIyoWkssIy","Sat Nov 05 01:01:20 +0000 2016","202 Raised.. ✈️ 404 payin","null","Jonesboro, GA"
"bayleymorgannnn","#showusyouremailshillary https://t.co/jF48CK684C","Sat Nov 05 01:01:20 +0000 2016","The boro","null","North Carolina, USA"
"GENODABOSS","@848ENT Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up today https://t.co/ZepAV6HJXq","Sat Nov 05 01:01:21 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"HickFlat7on7","1st down at our 19","Sat Nov 05 01:01:23 +0000 2016","Canton , Georgia ","null","Georgia, USA"
"MigVill","Cambio un pote inmenso de Nutella por una caja de solera verde.","Sat Nov 05 01:01:23 +0000 2016","Atlanta, GA","null","Smyrna, GA"
"Zoo757","I bet that penguin don't even work, just sit in the borough and play 2k all day. He got them hands tho","Sat Nov 05 01:01:23 +0000 2016","Why it matter, Florida ","[object Object]","Georgia, USA"
"bmischelle","It's 9 pm on a Friday night and I'm seriously ready to go to bed!","Sat Nov 05 01:01:25 +0000 2016","null","null","North Carolina, USA"
"Pope_Sean_Paul","😭 https://t.co/Cd6XWXDetC","Sat Nov 05 01:01:25 +0000 2016","Sleepless In Savannah.....","null","Belvedere Park, GA"
"merhl","Blow up and catch fire? https://t.co/ulANfy7Oci","Sat Nov 05 01:01:25 +0000 2016","Atlanta","null","Georgia, USA"
"jasminebreanna_","better get it while it's hot,cause I'm cold at times.","Sat Nov 05 01:01:26 +0000 2016","W.Midtown","null","Atlanta, GA"
"mvria__","@abeer_zayyad HELL YEA LMFAO","Sat Nov 05 01:01:27 +0000 2016","Kinston, NC","null","North Carolina, USA"
"LoveSPNandTVD","Oh no, don't kill Tyler, Damon! #TVD","Sat Nov 05 01:01:28 +0000 2016","Atlanta, Georgia","null","Georgia, USA"
"Raaachel_Vitale","I'm excited to go home tomorrow to see my boo...no other reason","Sat Nov 05 01:01:29 +0000 2016","null","null","Georgia, USA"
"yemageomer","Has anyone tried wings and Philli bistro near the Walmart in hmill?? If so give me a review","Sat Nov 05 01:01:30 +0000 2016","ATL, GA","null","Georgia, USA"
"karensanders201","@TeamCavuto @Randy_Forbes @FoxBusiness https://t.co/a6A8Cn4dBd","Sat Nov 05 01:01:31 +0000 2016","Marietta Georgia ","null","Georgia, USA"
"TameaaNakyy","Can tell when niggas on the out with they lady.😮😩","Sat Nov 05 01:01:31 +0000 2016","East Arcadia, NC","null","North Carolina, USA"
"Diana_Natashaa","@Lundynnnnnn lmfao they just tryna get it how they live 😂😂","Sat Nov 05 01:01:31 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"doodlebug11543","@Franklin_Graham @CBS @JustinQberry @WNCN Happy Birthday Pastor Billy Graham. What a century!","Sat Nov 05 01:01:33 +0000 2016","null","null","North Carolina, USA"
"aleahtxlston","i miss pretty little liars 😭","Sat Nov 05 01:01:35 +0000 2016","princeton, nc","null","North Carolina, USA"
"xuscorpio80","I dont trust the media on the left or the right. Talking heads that spew gossip and innuendo to fuel $$ for for-pro… https://t.co/43jUX4V5ny","Sat Nov 05 01:01:35 +0000 2016","somewhere bt genius & crazy","null","Atlanta, GA"
"steve6971","@SportsCenter Register FREE to Win Prizes https://t.co/X97r3o9KOt 🏈⚾️⚽️🏀 https://t.co/lsp5lt0WSo","Sat Nov 05 01:01:36 +0000 2016","NC","null","North Carolina, USA"
"sixbeez","@MrsReeves1 @matthewjdowd Have they started their antisemitic rants yet?  I get those and I'm not Jewish.  I just don't get the anger.","Sat Nov 05 01:01:39 +0000 2016","null","null","Smyrna, GA"
"bigbeezyshouse","@Saradontcurr we didn't do anything to deserve this","Sat Nov 05 01:01:39 +0000 2016","in the thick of it","null","Stockbridge, GA"
"shaynaprace","Happy bday @griffinluba I'm so glad we've been friends all these years! Hope you had a great day! 🎈🎉🎁🎊💘 https://t.co/WQi0R8YngU","Sat Nov 05 01:01:39 +0000 2016","Raleigh, NC","null","North Carolina, USA"
"nyNuiit","@artbysu omg congrats! 👶🏾","Sat Nov 05 01:01:40 +0000 2016","Floatin Around ","null","Atlanta, GA"
"_SlayMeRavyn","Which one you in? 👀 https://t.co/TdLsDBluXD","Sat Nov 05 01:01:42 +0000 2016","ga.state, ATL ","null","Atlanta, GA"
"GENODABOSS","@MikeKelly334 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up t… https://t.co/sBnRT4oHrB","Sat Nov 05 01:01:42 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"rubyaveela","esa niña tiene 10 años where her parents at @lnvxo_ @jazmynv01 @ACommonFemaIe","Sat Nov 05 01:01:42 +0000 2016"," N.C ","null","North Carolina, USA"
"_itsbobbyk","I'll think about it lol https://t.co/lUx0vkHVxL","Sat Nov 05 01:01:45 +0000 2016","null","null","Atlanta, GA"
"Karie_Gates","@JayDiva_ 😂😎👌🏾 that was clever 😂😂😂","Sat Nov 05 01:01:46 +0000 2016","Atlanta, GA","null","Atlanta, GA"
"Shawn88Wayne","I fell straight to sleep on that Kevin hart movie","Sat Nov 05 01:01:48 +0000 2016","Atlanta, GA","null","College Park, GA"
"NazikNaji","Debating whether or not to apply to the early masters program","Sat Nov 05 01:01:49 +0000 2016","Charlotte, NC","null","North Carolina, USA"
"RBGoddard","@AJCsports https://t.co/EM1erxfFUP","Sat Nov 05 01:01:50 +0000 2016","Georgia, United States","null","Georgia, USA"
"HmarieeeJackson","@brendielrod lol I'm not "coming at you" I'm calling you out for telling people to be mature then continuing to act like a child","Sat Nov 05 01:01:52 +0000 2016","null","null","Georgia, USA"
"TheyCaIIMeJJ","Newnan sucks.","Sat Nov 05 01:01:53 +0000 2016","One of the Rings of Saturn","null","Georgia, USA"
"ECUBaseball","GAME ONE FINAL
Team Purple: 8
Team Gold: 10

Game two tomorrow at 1pm, see you there!","Sat Nov 05 01:01:53 +0000 2016","Greenville, N.C.","null","North Carolina, USA"
"sweet_one1986","I love me some country music ya'll","Sat Nov 05 01:01:55 +0000 2016","Loganville, GA","null","Texas Roadhouse"
"CASHBRITTANI","@tariqdailey not cj lol, toni's BF","Sat Nov 05 01:01:56 +0000 2016","Georgia, USA","null","Atlanta, GA"
"June_DaLinkEnt","・・・YES YALL ALREADY GET THE PIC 
 it's the weekend come relax &amp; get a few drinks !!!!!!!… https://t.co/RQn5yjgftm","Sat Nov 05 01:01:56 +0000 2016","Somewhere getting money","[object Object]","Atlanta, GA"
"strange_anomaly","Add me on Gun Girls Z if you play! https://t.co/NFU2VA6TAo","Sat Nov 05 01:01:56 +0000 2016","DRAGICORN WORLD!!!","null","Georgia, USA"
"_calebbsmith","You are the cutest person I've ever met...","Sat Nov 05 01:01:59 +0000 2016","null","null","Georgia, USA"
"GailCroceSturm","#RememberWhenTrump https://t.co/O8s3mSogm0","Sat Nov 05 01:01:58 +0000 2016","North Carolina, USA","null","North Carolina, USA"
"GENODABOSS","@Ballaholiks101 Tuesday November 8th @101Distribution Presents #HipHop Mixtape release party of #Genodaboss Sign up… https://t.co/oroBaaHdRK","Sat Nov 05 01:02:00 +0000 2016","New Orleans, La. Ninth Ward","null","Georgia, USA"
"liyahh_xo","i want to go to the club but nobody 18 yet 😐","Sat Nov 05 01:02:01 +0000 2016","Lithonia, GA","null","Georgia, USA"
"NCsteelersfan69","@CindieNolin1 she needs to find a new old man to boss around go the the American Legion find one might have to buy him beer lol","Sat Nov 05 01:02:02 +0000 2016","underground bunker","null","North Carolina, USA"
"Yecatsisblessed","5% may end it, however, I think y'all will have a greater percentage than that‼️ https://t.co/30jM9SNNcD","Sat Nov 05 01:02:04 +0000 2016","Dahlonega, GA","null","Georgia, USA"
"LKNBlueDevil","@dukebasketball Scary stat for Duke fans. Shooting is not been good. I hope by the 15th we get our mojo back. Specifically Grayson!","Sat Nov 05 01:02:05 +0000 2016","Marietta, GA","null","Georgia, USA"
"ciaani","Hotelnya sih publish ratenya lebih mahal drpd di athens, tp lbh lengkap hotel di… (at @crowneplaza) [pic] — https://t.co/260jfhfKuu","Sat Nov 05 01:02:06 +0000 2016","di tempatmu menemukanku ;-)","[object Object]","East Point, GA"
"_calebbsmith","But never again","Sat Nov 05 01:02:07 +0000 2016","null","null","Georgia, USA"
"Jverbal24","No such thing as perfect but you work towards it and see how far you can get","Sat Nov 05 01:02:07 +0000 2016","Carthage, NC","null","North Carolina, USA"
"maryheleneee","Over when it's over","Sat Nov 05 01:02:09 +0000 2016","null","null","Georgia, USA"
